tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,
5.69E+17,positive,1,,,Southwest,,FullMetalRock,,0,@SouthwestAir Thanks for sending my kid to the #DestinationDragons concert Vegas @Imaginedragons So awesome! http://t.co/G9b6e0a2sZ,,2015/2/21 16:44,AREA 51 NEVADA ,Eastern Time (US & Canada),,
5.69E+17,positive,0.6519,,0,Southwest,,puertotexan,,0,@SouthwestAir Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!,,2015/2/21 16:29,"Houston, Texas",,,
5.69E+17,positive,1,,,Southwest,,goodchrism,,0,@SouthwestAir Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome.,,2015/2/21 15:28,"Boston, MA",Eastern Time (US & Canada),,
5.69E+17,positive,0.6813,,,Southwest,,SdubKatz,,0,"@SouthwestAir three cheers to your Denver staff. Don't know if we 
will get out but they're keeping us smiling. http://t.co/RX8z53M7yy",,2015/2/21 15:25,"Austin, Texas ",,,
5.69E+17,positive,1,,,Southwest,,TimothyJWMusic,,0,@SouthwestAir Great #BlackHistoryMonth commercial! Thx! #ATL #singer #musician #life #BlackLivesMatter,,2015/2/21 15:11,Atlanta,Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,LRBurbs,,0,@SouthwestAir replacing @vitaminwater with beer! Bravo!馃憦馃憦 Cheers! 馃嵒馃嵒 @Leinenkugels @DosEquis @FatTire,,2015/2/21 14:43,chicago,Central Time (US & Canada),,
5.69E+17,positive,0.6421,,,Southwest,,Punkasswill,,0,@SouthwestAir i hope i can be apart of the team with this job opening!,,2015/2/21 14:31,Nwps  CA.,Alaska,,
5.69E+17,positive,1,,,Southwest,,suezquesteen,,0,"@SouthwestAir I made it! Heading to Denver, and your employees really are as pleasant as I just told someone your application asks.  Thanks!",,2015/2/21 14:09,"Murfreesboro, TN",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,polaroiddragons,,1,@SouthwestAir I just wanna say you're incredible for sending people to see their idols. Sooooo kind and amazing馃挅 #DestinationDragons,,2015/2/21 12:45,Texas,Central Time (US & Canada),,
5.69E+17,positive,0.6429,,,Southwest,,DrMikeDevlin,,0,"@SouthwestAir THANK YOU. I left my iPad on a plane, filled out a lost and found form. Yall found it and shipped it back. Thank you #flySW",,2015/2/21 12:36,"Chicago, IL",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,YahooSchwab,,0,"@SouthwestAir Sent your way, thanks for the help.",,2015/2/21 12:22,Denver,Mountain Time (US & Canada),,
5.69E+17,positive,0.6778,,,Southwest,,SouthwestAir,,7,@SouthwestAir y'all are fast we already have our 5 winners! Congrats!!,,2015/2/21 11:55,"Dallas, Texas",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Tyler226,,1,@SouthwestAir Left my computer on the plane. Two weeks Late Flightr they found it and sent it to me. #greatservice.  #happy #customer,,2015/2/21 11:53,"Beverly Hills, CA 90212",Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Al_Pedrique,,0,@SouthwestAir That's an awesome library.,,2015/2/21 11:44,Volunteer State,Eastern Time (US & Canada),,
5.69E+17,positive,0.7158,,0,Southwest,,ItsDTruth,,0,@SouthwestAir thanks so much just had to make a Cancelled Flightlation! I've sent u the info.,,2015/2/21 11:20,North Texas,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,rutty1221,,0,@SouthwestAir DM sent. Thanks for the help!,,2015/2/21 10:51,"San Diego, CA",,,
5.69E+17,positive,1,,,Southwest,,bgr1061,,0,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,"[38.90385896, -76.51625101]",2015/2/21 10:47,Austin,,,
5.69E+17,positive,1,,,Southwest,,jlog211,,2,@SouthwestAir is the best. Case and point. https://t.co/ucVnilMb4x @ryand2285 #HappyBirthday,,2015/2/21 9:58,"Louisville, KY",Eastern Time (US & Canada),,
5.69E+17,positive,0.6495,,,Southwest,,MRCSDPatrick,,0,@SouthwestAir Incredible view! I had a smooth flight both ways even tho there was turbulence. Your pilots ROCK! http://t.co/3nsUSfSBPv,,2015/2/21 9:49,"San Diego, Ca",,,
5.69E+17,positive,1,,,Southwest,,amyvenezia,,0,@SouthwestAir Thank u Thank u Thank u for coming through for us! I sincerely didn't think it would happen. &lt;3 #SWA #THANKYOU,,2015/2/21 9:03,The Universe,Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,vscof,,0,"@SouthwestAir flight 3970, bna-rdu had the most excellent crew today",,2015/2/21 8:42,"Nashville, TN",,,
5.69E+17,positive,1,,,Southwest,,cpark_stories,,0,@SouthwestAir Never felt better taken care of! Indian aunties are the gold standard. Thanks Aruna! http://t.co/aypyaDUY6a,,2015/2/21 8:33,,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,KyleHarward,,0,@SouthwestAir @SouthwestOliver that's a great FA right there.,,2015/2/21 8:25,"Farmington, Utah",,,
5.69E+17,positive,0.6533,,0,Southwest,,troyhorton,,0,@SouthwestAir DM sent.  Thank you.,,2015/2/21 8:23,"Dallas, TX",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,JohnDePetroshow,,0,@SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY,,2015/2/21 8:04,"Rhode Island ,Mass,CT",Eastern Time (US & Canada),,
5.69E+17,positive,0.6395,,0,Southwest,,GoKebo,,0,@SouthwestAir finally through thx,,2015/2/21 8:03,,Mountain Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,perkeithc,,0,@SouthwestAir hello #SouthwestAir I'm  happy to be flying with you this morning DAL-MDW #4053 looking forward to a comfortable fight,,2015/2/21 7:56,"Dallas, TX Memphis, TN, MS",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Daniel_JDixon,,0,@southwestair your attendants at the ATL airport are awesome! Very helpful with all the Cancelled Flightlations this morning.,,2015/2/21 7:50,Oklahoma City,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,DianeFerraro,,0,@SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv,"[33.6839241, -117.8607358]",2015/2/21 7:45,"Los Angeles, California",Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,da_trufOU,,0,@SouthwestAir had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches,,2015/2/21 7:37,,,,
5.69E+17,positive,1,,,Southwest,,gdcookson14,,0,@SouthwestAir Had a great trip this past week to Vegas for work; and had this pic over the Southwest on Southwest! http://t.co/a3YCFlaLxV,,2015/2/21 7:24,,,,
5.69E+17,positive,1,,,Southwest,,kylemusserco,,0,@SouthwestAir so glad u guys do business w/ more class than UR competitors @SpiritAirlines 馃槒,,2015/2/21 6:55,#PureMichigan ,Atlantic Time (Canada),,
5.69E+17,positive,1,,,Southwest,,SuccessHorizons,,0,"@SouthwestAir Thanks 4 the great service, staff, letting me change my flight 5 times for free! PVD to the skies for me always on SWA!",,2015/2/21 6:54,"Barrington, Rhode Island",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,allie_kaji621,,0,@SouthwestAir great flight! And great view! http://t.co/auFM4xdaj2,,2015/2/21 6:01,Den10,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,chelseamcwillie,,0,@SouthwestAir is my favorite airline!  I can't wait to book my flight to New Orleans for my trip in April!! :) :),,2015/2/21 5:20,"Narragansett, Rhode Island",Atlantic Time (Canada),,
5.69E+17,positive,1,,,Southwest,,Tyler_Stotts,,0,@SouthwestAir loving the boarding to go to Chicago #KeepItMovin',,2015/2/21 4:14,,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,BelovedDavida,,0,@SouthwestAir had a great LA flight with Clarence and Frank! Those 2 guys are a hoot! 馃槣馃槀 thanks,,2015/2/20 23:06,New York,,,
5.69E+17,positive,1,,,Southwest,,dragons_arelife,,0,@SouthwestAir Hey southwest! I wanna go to see @Imaginedragons ! You guys are a lot better then jet blue.,,2015/2/20 21:02,City of Angels,Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,dragons_arelife,,0,@SouthwestAir Hey sourhwest can you send me to Atlanta to see @Imaginedragons ? I will fly southwest forever. U guys are the best airline!,,2015/2/20 20:59,City of Angels,Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,timiscorner,,0,"@SouthwestAir @FortuneMagazine 
great news.",,2015/2/20 19:20,USA,,,
5.69E+17,positive,1,,,Southwest,,kinjalxkansara,,0,@SouthwestAir is making dreams come true with their #DestinationDragons scavenger hunt! You can win a chance to see Imagine Dragons! Go!,,2015/2/20 19:14,India 鉁堬笍 Chicago 鉁堬笍 D.C. 鉁堬笍 FL,,,
5.69E+17,positive,1,,,Southwest,,tikidaisy,,0,@SouthwestAir Well plane arrived pretty much on time and it's 68 degrees on the ground in Texas. Not much to complain about.,"[30.30630631, -97.71394697]",2015/2/20 19:03,"Washington, DC",America/New_York,,
5.69E+17,positive,1,,,Southwest,,shankarpranam,,0,@SouthwestAir All's well. I got comped with multiple other bags which just made my day! http://t.co/1AAVvoREpH,,2015/2/20 18:45,Raleigh,,,
5.69E+17,positive,1,,,Southwest,,horacioguapo,,0,@SouthwestAir thanks for the ride to Chicago. #kmdw #b738 http://t.co/6cpYPGFnD6,,2015/2/20 18:45,,,,
5.69E+17,positive,1,,,Southwest,,bridgesuite,,0,"@SouthwestAir @JasonWhitely flt 947 Emer stop in Albuquer for a heart condition, crew was awesome, pilot was Maverick on the divert.",,2015/2/20 18:19,,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,John_Driver,,0,"@SouthwestAir Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, I still prefer Southwest. 馃憤",,2015/2/20 18:16,"iPhone: 35.300907,-85.900749",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,jscottstubb,,1,@SouthwestAir you guys held our flight #330!  Thank you!!!  About to take off from MDW now to Oakland.  Thanks,,2015/2/20 18:06,,,,
5.69E+17,positive,1,,,Southwest,,d4nigirl,,0,@SouthwestAir first time flying with you. You've definitely won me over!,,2015/2/20 17:59,"Douglaston, NY",Atlantic Time (Canada),,
5.69E+17,positive,1,,,Southwest,,kurtmilne,,0,@SouthwestAir rocks! Open letter to flight attendant. http://t.co/zFrOINPSzI  &lt; my child was inspired.  Thank you.,,2015/2/20 17:53,,Pacific Time (US & Canada),,
5.69E+17,positive,0.6791,,,Southwest,,Gumbogirl,,0,@SouthwestAir LUVed the SJC gate 23 agent this am who boarded flight 372 to DAL. Didn't get his name. He represents your brand so well.,,2015/2/20 17:53,"Silicon Valley, NoLa, Boston",Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,d4nigirl,,0,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!,"[40.77512287, -73.86982237]",2015/2/20 17:51,"Douglaston, NY",Atlantic Time (Canada),,
5.69E+17,positive,1,,,Southwest,,susan_cary,,0,@SouthwestAir great flight got us back on time!  Thanks,,2015/2/20 17:51,,,,
5.69E+17,positive,1,,,Southwest,,nicoleschmied,,0,"@SouthwestAir thx for smooth landing today @fly2midway, we applauded! Now what can u do abt the weather? #takemeback http://t.co/OQZ7Wc4lLA",,2015/2/20 17:42,Chicagoland,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,kimibader,,0,"@SouthwestAir not frustrated, just an idea! Great crew. Thanks! #happycustomer",,2015/2/20 17:38,"Austin, Texas",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,AuthorKristina,,0,"@SouthwestAir we had early bird, and it was great. Your employees were awesome. It was 3 passengers who killed the buzz.",,2015/2/20 17:23,Ohio,Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,pax7877,,0,"@SouthwestAir Ahah馃槂馃挄馃幍 That is why
I love SW鉁堚潡(^^)鉂?,,2015-02-20 17:18:42 -0800,,Hawaii
568942133698146306,neutral,1.0,,,Southwest,,I_D_Girl,,0,@SouthwestAir is the contest over for Destination Dragons? I want to try to do everything I can to go.,,2015-02-20 17:15:49 -0800,垄薪喂鈩撯創喂懈 伪褌 伪懈 喂D 垄蟽懈垄褦褟褌,
568940981321637889,positive,1.0,,,Southwest,,fishie1199,,0,@SouthwestAir you are lucky to have people like Annamarie and Norris at BWI. I hope they get recognized for excellent cust. service,,2015-02-20 17:11:15 -0800,,Quito
568938023439765504,neutral,0.6771,,,Southwest,,notebookgrail,,0,@SouthwestAir So the upcoming RR changes/Deval is trying to tell me not to fly southwest anymore because i am loyal so far. i get it.,,2015-02-20 16:59:29 -0800,,
568937199145783297,neutral,1.0,,,Southwest,,stacymichael14,,0,@SouthwestAir  traveling 2bwi nMaryland 2morrw any chance the flight being Cancelled Flightled to inclement weather? Any chance can get earlier flight,,2015-02-20 16:56:13 -0800,,
568934745909829633,negative,0.6581,Can't Tell,0.6581,Southwest,,Durgzy77,,0,@SouthwestAir @dultch97 kid just wants fucking money #scumbag,,2015-02-20 16:46:28 -0800,Winchester | Northend Ma ,Quito
568932070447140864,positive,0.363,,0.0,Southwest,,jessiebabbi,,0,@SouthwestAir I wish i would've seen this 4 hours ago!!! I WANTED TO SEE THEM TONIGHT SO BAD!!!! #CRYING,,2015-02-20 16:35:50 -0800,,Arizona
568929816797323265,neutral,0.6522,,0.0,Southwest,,davidgoodson71,,1,@SouthwestAir just do it that easy,,2015-02-20 16:26:53 -0800,,
568929782286516224,positive,0.6665,,,Southwest,,ken_randolph,,0,@SouthwestAir I'll have to drop by next time I visit!,,2015-02-20 16:26:44 -0800,,
568929754151145472,positive,1.0,,,Southwest,,KathyCoonan,,0,@SouthwestAir @SacIntlAirport Feels like a good day to fly!!  Thanks for the ontime departure to SNA!!:) #bestinclass #30000ft #takemehome,,2015-02-20 16:26:38 -0800,Sacramento"," CA""",,,,,
5.69E+17,positive,1,,,Southwest,,TroyDWhite,,0,@SouthwestAir Great trip on 2672 yesterday - outstanding flight attendants,,2015/2/20 16:26,"Washington, D.C.",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,marathongal8,,0,@SouthwestAir I'm on the 10:55 flight! Everyone has been so nice and helpful! I'm just hoping we'll get to fly out! Thank you! ;),,2015/2/20 16:21,Nashville,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,fair_island,,0,@SouthwestAir Thank you!,,2015/2/20 16:14,Somewhere in Tennessee,Quito,,
5.69E+17,positive,0.662,,,Southwest,,JimSolava,,0,@SouthwestAir thank you. See u next wednesday in FLL. Save me some peanuts,,2015/2/20 16:14,,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,jnlerner,,0,@SouthwestAir so happy that you can finally put your #southwestairlines boarding pass into passbook! Makes life so much easier 鉁堬笍,,2015/2/20 16:09,Los Angeles,Pacific Time (US & Canada),,
5.69E+17,positive,0.6721,,,Southwest,,FuyukaiDesuYo,,0,@SouthwestAir I will do just about anything tO GO TO THE VEGAS SHOW PLEASE MAN,,2015/2/20 16:07,,,,
5.69E+17,positive,0.6523,,0,Southwest,,rawbeeeen,,0,@SouthwestAir got it taken care of! thank you &lt;3,,2015/2/20 14:55,310,Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,bluefig,,0,@SouthwestAir please acknowledge Attendant Jeff Wernicke. Beat in class and service on SW,,2015/2/20 14:21,"camas, wa",Alaska,,
5.69E+17,positive,1,,,Southwest,,erin_christman,,2,@SouthwestAir THANK YOU SO MUCH FOR ACCESS TO #DestinationDragons TONIGHT AT @theTroubadour 馃榿 @Imaginedragons Crying /dying rn #ripme,,2015/2/20 14:07,TX | CA,Central Time (US & Canada),,
5.69E+17,positive,0.6458,,,Southwest,,CaseGirl,,0,@SouthwestAir so excited about our last minute trip to @Disneyland (and she doesn't know yet!) http://t.co/nKAFbjyARi,,2015/2/20 14:05,Texas,,,
5.69E+17,positive,1,,,Southwest,,itsangieohyeah,,1,@SouthwestAir THANK YOU SO MUCH!! http://t.co/tGSB1DfPS3,,2015/2/20 13:56,Dodger Stadium | Disneyland,Pacific Time (US & Canada),,
5.69E+17,positive,0.6715,,,Southwest,,Joeanhalt,,0,@SouthwestAir rules.,"[41.78959656, -87.74028015]",2015/2/20 13:43,"chicago, il ",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,liberapertus,,0,"@SouthwestAir   Happily, flight 1625 was not delayed when a cockpit visit blew my four-yr-old's mind. Thanks, Cap'n! http://t.co/C8mqEzXVdH",,2015/2/20 13:25,"St. Paul, MN",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,createmarc,,0,@SouthwestAir Flight 3056. Only an hour long but one of the best flights I've ever had. Kudos to flight crew and airline in general.,,2015/2/20 13:22,city of Lost Angels,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,jodyfuller,,0,"@SouthwestAir, thanks for being so good to us #military folk. It's cold in #StLouis but I sure enjoyed my flight. http://t.co/RcdH183Q1J","[38.73434659, -90.35501265]",2015/2/20 13:18,"Opelika, Alabama ",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Claireculb,,0,@SouthwestAir thank you so so much for sending me to LA for #DestinationDragons! Tonight is gonna rock馃槑,,2015/2/20 12:41,TX 螝螖,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,WaynePartello,,0,@SouthwestAir oh I see what you did there! Thanks for supporting #PadresST.,,2015/2/20 12:40,San Diego,Eastern Time (US & Canada),,
5.69E+17,positive,0.6822,,,Southwest,,amyums,,0,@SouthwestAir yeah haha. Never been in one. It's expensive 馃槀馃槀 and we will!!!!! So much fun! #destinationdragons,,2015/2/20 12:29,,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,seattlefordguy,,22,@SouthwestAir beautiful day in Seattle! http://t.co/iqu0PPVq2S,,2015/2/20 12:27,"Bellevue, WA",Hawaii,,
5.69E+17,positive,1,,,Southwest,,mcgibbon_keith,,0,@SouthwestAir This has to be the best video I have seen ever! - #teamspirit https://t.co/X5JenA7NyE,,2015/2/20 12:24,Ottawa Canada ,Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,SAMoore10,,0,@SouthwestAir @SAMoore10 Thank you for your kind response.  The acknowledgement and apology go a long way! #southwestrocks,,2015/2/20 12:13,"Austin, TX",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,christina_kuo,,0,"@SouthwestAir you guys rock! So easy, quick, and affordable to change my flight. #bestairlineever #neverchange",,2015/2/20 11:37,"Washington, DC",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,MehtaGoesMeta,,0,"Thank you for your help, Shannon! Great customer service, @SouthwestAir.",,2015/2/20 11:18,"Astoria, New York",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,billyontherun,,0,@SouthwestAir Thanks Lindsey &amp; the Southwest twitter team for great service &amp; a speedy resolution #LuvAgent #swa,,2015/2/20 11:09,,Eastern Time (US & Canada),,
5.69E+17,positive,0.7025,,,Southwest,,lichelle75,,0,@SouthwestAir  Please Help. We really want to fly with you. #guessweflyingdelta,,2015/2/20 11:05,,,,
5.69E+17,positive,0.653,,,Southwest,,FaithGHubbard,,0,@SouthwestAir thank you! DMing now.,,2015/2/20 10:54,"washington, dc",Eastern Time (US & Canada),,
5.69E+17,positive,0.6832,,,Southwest,,laurafall,,0,@SouthwestAir SEA to DEN. South Sound Volleyball team on its way! http://t.co/tN5cXCld6M,,2015/2/20 10:26,,Pacific Time (US & Canada),,
5.69E+17,positive,0.6631,,,Southwest,,msizzymarie,,0,@SouthwestAir already booked my tickets for August 20th-30th!  Can't wait for my vacation!,,2015/2/20 9:50,New Mexico,Mountain Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,cbtatenstl,,1,@SouthwestAir that's awesome! Love flying SWA!,,2015/2/20 9:44,"St. Louis, MO",Central Time (US & Canada),,
5.69E+17,positive,0.6742,,0,Southwest,,I_LuvMy_3Girls,,0,@SouthwestAir That guy was the flight attendant on my last flight鈥?he was hilarious! 鈽?,2015/2/20 9:43,South ~O-H-I-O~ Side,Eastern Time (US & Canada),,,
5.69E+17,positive,1,,,Southwest,,ljordan,,0,@SouthwestAir thanks for the info and the quick response!,,2015/2/20 9:43,"Austin, TX",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,alycam,,0,@SouthwestAir shhhh i don't want something else to steal our deal馃槈,,2015/2/20 9:42,Kansas City,Central Time (US & Canada),,
5.69E+17,positive,0.3612,,0,Southwest,,Muirkat_23,,0,@SouthwestAir Deborah helped me馃拋,,2015/2/20 9:22,,,,
5.69E+17,positive,1,,,Southwest,,jetringer5,,0,@SouthwestAir give this guy a raise....great start to flight from AZ to MKE..,,2015/2/20 9:22,Milwaukee wi,Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,itsjessme_,,0,@SouthwestAir oh my gosh! Going to dm you now! Thank you!,,2015/2/20 8:22,,Alaska,,
5.69E+17,positive,1,,,Southwest,,geekstiel,,0,@SouthwestAir THANK YOU SO MUCH YOURE AMAZING IM GOING TO CRY OMG,,2015/2/20 8:20,,Atlantic Time (Canada),,
5.69E+17,positive,1,,,Southwest,,matthewhirsch,,0,@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2015/2/20 7:55,"Hoboken, NJ",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Sinatra1979,,0,@SouthwestAir Thank You. We'll be in touch! #MoveAboutTheCountry,,2015/2/20 7:52,Ohio (by way of Nebraska),Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Mercer312,,0,@SouthwestAir flight from BWI to ISP ready to go! Thanks for keeping us warm! #FrigidFriday http://t.co/bfPfW6eyKU,,2015/2/20 7:34,"Dallas, TX ",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Cindy318,,0,"@SouthwestAir Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u",,2015/2/20 7:30,Indiana,Indiana (East),,
5.69E+17,positive,1,,,Southwest,,Lil_Larso,,0,@SouthwestAir shout out to the flight #4386 crew for taking amazing care of us on our double down flight! #thankyou,,2015/2/20 7:16,"Grand Rapids,MI & Orlando, FL",Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Tinygami,,0,@SouthwestAir please do. Hate having to fly a different airline. You're my fav.,,2015/2/20 7:02,Michigan,Tehran,,
5.69E+17,positive,0.6659,,,Southwest,,LENSconcept,,0,@SouthwestAir sure thing,,2015/2/20 6:59,,Eastern Time (US & Canada),,
5.69E+17,positive,0.3685,,0,Southwest,,carlostopeca,,0,@SouthwestAir save mile to visit family in 2015 and this will impact how many times I can see my mother.  I planned and you change the rules,,2015/2/20 6:49,,,,
5.69E+17,positive,0.6955,,,Southwest,,Danehowell40,,0,@SouthwestAir Jackpot!  #legroom http://t.co/ZO2iceG4lI,"[33.67698231, -117.8647932]",2015/2/20 6:49,,Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,svssywentz,,0,"@SouthwestAir i live in the southwest, Imagine Dragons is my favorite band, and i met my 2bestfriends thanks to them. it would be amazing +",,2015/2/20 6:38,,,,
5.69E+17,positive,1,,,Southwest,,tradingtrainer,,0,@SouthwestAir... I love you. Air travel doesn't get easier.,,2015/2/20 6:06,Colorado,Mountain Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,chuckgose,,0,@SouthwestAir Received awesome phone help from Jim today. Helped me switch around flights booked with points.,,2015/2/20 6:03,"Indianapolis, IN",Indiana (East),,
5.69E+17,positive,1,,,Southwest,,Lb364,,0,@SouthwestAir Thank you! I can't wait either :),,2015/2/20 5:24,,,,
5.69E+17,positive,1,,,Southwest,,beefsnout,,0,@southwestair SWEET!!! Glad to hear it. I'll keep you guys in mind next time!,,2015/2/20 5:21,"Reno, NV, USA, Earth, Sol",Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,butimvikki,,0,@SouthwestAir your employees at BWI have been amazing!,,2015/2/20 5:11,D{M}V,Quito,,
5.69E+17,positive,0.6509,,,Southwest,,derekbarney,,0,@SouthwestAir thanks for responding.,,2015/2/20 5:04,"Portsmouth, NH",Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Lb364,,0,@SouthwestAir when are you releasing your flights for September? Just found out you fly direct lbb to las! So excited! #tripofalifetime,,2015/2/20 1:04,,,,
5.69E+17,positive,1,,,Southwest,,freehighfives,,0,@SouthwestAir Gracias... appreciate that!,,2015/2/19 23:21,"Austin, TX",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,JaylynCoffin,,0,@SouthwestAir was fantastic! That's the best flight service I've ever had.,,2015/2/19 22:51,Orlando Florida. (Winter Park),,,
5.69E+17,positive,0.6809,,,Southwest,,jdbwaffles,,0,"@SouthwestAir Flying with you in about 2 weeks, bringing blankets bc it's freezing!馃槣",,2015/2/19 21:13,,,,
5.69E+17,positive,0.6609,,,Southwest,,allymbeck,,0,@SouthwestAir LOVE IMAGINE DRAGONS  SO MUCH I EOULD DIE IF I GOT TICKETS,,2015/2/19 20:13,,,,
5.69E+17,positive,0.7172,,,Southwest,,sick_beat_swift,,0,"@SouthwestAir I love imagine dragons o flipping much, pls #DestinationDragons",,2015/2/19 20:05,,,,
5.69E+17,positive,0.6484,,,Southwest,,geekstiel,,0,@SouthwestAir I would love to go to the Atlanta show 鈾ワ笍,,2015/2/19 20:01,,Atlantic Time (Canada),,
5.69E+17,positive,1,,,Southwest,,sick_beat_swift,,0,@SouthwestAir I WOULD DO ANYTHING FOR tickets to the VEGAS... ANYTHING. I love imagine dragons so much!!,,2015/2/19 20:00,,,,
5.69E+17,positive,1,,,Southwest,,lauraannB85,,0,@SouthwestAir this would be an awesome experience #DestinationDragons,,2015/2/19 19:37,North Carolina,Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,THlSICKBEAT,,0,@SouthwestAir Hi! I 鉂わ笍 your company and fly all the time. I was wondering if you could please share this link &amp; read! http://t.co/lO6LghPcdU,,2015/2/19 19:34,,,,
5.69E+17,positive,0.6252,,,Southwest,,CalbynSevilla,,0,@SouthwestAir would be cool if the best airlines company hooked me up with @Imaginedragons tickets for Vegas ;),,2015/2/19 19:05,,,,
5.69E+17,positive,1,,,Southwest,,MattChrisEd,,0,"@SouthwestAir appreciate the reply, hopefully those LAX agents get the memo. Cheers!",,2015/2/19 18:59,City of Angels,Pacific Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,iknowmatt2,,0,@SouthwestAir a nice trip back home after a looong vaca 馃槉馃尨 http://t.co/9TRvfnCedL,,2015/2/19 18:00,~~ Rhode Island ~~,Eastern Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,johnpitzel,,0,@SouthwestAir It was the usually excellent SWA flight!,,2015/2/19 17:55,"Kansas City, Missouri",Central Time (US & Canada),,
5.69E+17,positive,1,,,Southwest,,Salem_Eways,,0,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,,2015/2/19 17:38,,,,
5.69E+17,positive,1,,,Southwest,,YavesEllis,,0,@SouthwestAir thanks for adding straight flights from Columbus to Oakland!,,2015/2/19 17:32,"脺T: 34.621818,-82.614032",Eastern Time (US & Canada),,
